@relation '20180909_h3c_bzr-weka.filters.unsupervised.attribute.Remove-R1,3,7-21,24-89-weka.filters.unsupervised.attribute.Remove-R1,3-6,236-464-weka.filters.unsupervised.attribute.Reorder-R2-230,1'

@attribute r.d_tourismus_new numeric
@attribute r.d_vergnuegung_new numeric
@attribute r.d_sport_und_erholung_new numeric
@attribute r.d_public_service_new numeric
@attribute r.d_buero_new numeric
@attribute r.d_mobilitaet_new numeric
@attribute r.d_sonstiges_new numeric
@attribute r.d_gastronomie_new numeric
@attribute r.d_religion_new numeric
@attribute r.d_oeffentlicher_raum_new numeric
@attribute r.d_dienstleistung_new numeric
@attribute r.d_waren_new numeric
@attribute r.d_leerstand_new numeric
@attribute r.c_uebernachtung_new numeric
@attribute r.c_sehenswuerdigkeit_new numeric
@attribute r.c_kultur_new numeric
@attribute r.c_info_new numeric
@attribute r.c_sport_new numeric
@attribute r.c_erholung_new numeric
@attribute r.c_zwielicht_new numeric
@attribute r.c_bildung_new numeric
@attribute r.c_buero_new numeric
@attribute r.c_individual_new numeric
@attribute r.c_hipster_new numeric
@attribute r.c_sicherheit_new numeric
@attribute r.c_sonstiges_new numeric
@attribute r.c_ausgehen_new numeric
@attribute r.c_gaststaetten_new numeric
@attribute r.c_sozial_new numeric
@attribute r.c_cafe_new numeric
@attribute r.c_religioese_gebaeude_new numeric
@attribute r.c_post_new numeric
@attribute r.c_gesundheit_new numeric
@attribute r.c_wc_new numeric
@attribute r.c_bank_new numeric
@attribute r.c_telefon_new numeric
@attribute r.c_recycling_new numeric
@attribute r.c_parkbank_new numeric
@attribute r.c_briefe_und_pakete_new numeric
@attribute r.c_friedhof_new numeric
@attribute r.c_automaten_new numeric
@attribute r.c_oepnv_new numeric
@attribute r.c_restaurant_new numeric
@attribute r.c_fast_food_new numeric
@attribute r.c_friseur_new numeric
@attribute r.c_essen_und_trinken_new numeric
@attribute r.c_kleidung_new numeric
@attribute r.c_sonstige_waren_new numeric
@attribute r.c_werkstatt_new numeric
@attribute r.c_kosmetik_und_beauty_new numeric
@attribute r.c_medical_new numeric
@attribute r.c_print_new numeric
@attribute r.c_massage_new numeric
@attribute r.c_drogerie_new numeric
@attribute r.c_reisen_new numeric
@attribute r.c_technik_new numeric
@attribute r.c_spielzeug_und_geschenke_new numeric
@attribute r.c_waescherei_new numeric
@attribute r.c_kunst_new numeric
@attribute r.c_beerdigung_new numeric
@attribute r.c_handwerk_new numeric
@attribute r.c_leerstand_new numeric
@attribute r.c_sonstiger_shop_new numeric
@attribute r.c_sonstiges_gebaeude_new numeric
@attribute r.c_sonstiges_gelaende_new numeric
@attribute r.c_sonstiges_tourismus_new numeric
@attribute r.t_hostel_new numeric
@attribute r.t_hotel_new numeric
@attribute r.t_sonstige_new numeric
@attribute r.t_kunstwerk_new numeric
@attribute r.t_kunstzentrum_new numeric
@attribute r.t_gallerie_new numeric
@attribute r.t_info_new numeric
@attribute r.t_museum_new numeric
@attribute r.t_aussichtspunkt_new numeric
@attribute r.t_zoo_new numeric
@attribute r.t_schwimmen_new numeric
@attribute r.t_basketball_new numeric
@attribute r.t_fussball_new numeric
@attribute r.t_sportzentrum_new numeric
@attribute r.t_tischtennis_new numeric
@attribute r.t_sauna_new numeric
@attribute r.t_tennis_new numeric
@attribute r.t_kampfsport_new numeric
@attribute r.t_fitnesszentrum_new numeric
@attribute r.t_spielplatz_new numeric
@attribute r.t_wassersport_new numeric
@attribute r.t_spielothek_new numeric
@attribute r.t_sonstige_sportarten_new numeric
@attribute r.t_kindergarten_new numeric
@attribute r.t_buero_new numeric
@attribute r.t_tankstelle_new numeric
@attribute r.t_coworking_space_new numeric
@attribute r.t_universitaet_new numeric
@attribute r.t_poilzei_new numeric
@attribute r.t_feuerwehr_new numeric
@attribute r.t_kita_new numeric
@attribute r.t_hoehere_schule_new numeric
@attribute r.t_wochenmarkt_new numeric
@attribute r.t_kino_new numeric
@attribute r.t_biergarten_new numeric
@attribute r.t_autovermietung_new numeric
@attribute r.t_buecherei_new numeric
@attribute r.t_nachbarschaftszentrum_new numeric
@attribute r.t_theater_new numeric
@attribute r.t_eisdiele_new numeric
@attribute r.t_nachtclub_new numeric
@attribute r.t_kirche_new numeric
@attribute r.t_moschee_new numeric
@attribute r.t_sonstige_tempel_new numeric
@attribute r.t_schule_new numeric
@attribute r.t_bordell_new numeric
@attribute r.t_post_filiale_new numeric
@attribute r.t_sozialeinrichtung_new numeric
@attribute r.t_ladestation_new numeric
@attribute r.t_zahnarzt_new numeric
@attribute r.t_fahrradverleih_new numeric
@attribute r.t_fahrschule_new numeric
@attribute r.t_tierarzt_new numeric
@attribute r.t_botschaft_new numeric
@attribute r.t_taxistand_new numeric
@attribute r.t_wc_new numeric
@attribute r.t_bankfiliale_new numeric
@attribute r.t_arzt_new numeric
@attribute r.t_parkplatz_new numeric
@attribute r.t_bar_new numeric
@attribute r.t_apotheke_new numeric
@attribute r.t_pub_new numeric
@attribute r.t_telefon_new numeric
@attribute r.t_kaffee_new numeric
@attribute r.t_sonstige_cafes_new numeric
@attribute r.t_fahrrad_parkplatz_new numeric
@attribute r.t_muelleimer_new numeric
@attribute r.t_parkbank_new numeric
@attribute r.t_krankenhaus_new numeric
@attribute r.t_klinik_new numeric
@attribute r.t_geldautomat_new numeric
@attribute r.t_briefkasten_new numeric
@attribute r.t_friedhof_new numeric
@attribute r.t_musikschule_new numeric
@attribute r.t_paketautomat_new numeric
@attribute r.t_sonstige_automaten_new numeric
@attribute r.t_fahrscheinautomat_new numeric
@attribute r.t_parkticketautomat_new numeric
@attribute r.t_kotbeutelautomat_new numeric
@attribute r.t_zigarettenautomat_new numeric
@attribute r.t_suessigkeitenautomat_new numeric
@attribute r.t_briefmarkenautomat_new numeric
@attribute r.t_kondomautomat_new numeric
@attribute r.t_getraenke_und_suessigkeitenautomat_new numeric
@attribute r.t_getraenkeautomat_new numeric
@attribute r.t_grillplatz_new numeric
@attribute r.t_glascontainer_new numeric
@attribute r.t_glas__und_kleidungscontainer_new numeric
@attribute r.t_kleidungscontainer_new numeric
@attribute r.t_sonstige_container_new numeric
@attribute r.t_restaurant_italiener_new numeric
@attribute r.t_restaurant_deutsch_new numeric
@attribute r.t_restaurant_indisch_new numeric
@attribute r.t_restaurant_asiatisch_new numeric
@attribute r.t_restaurant_sushi_new numeric
@attribute r.t_restaurant_griechisch_new numeric
@attribute r.t_restaurant_steakhouse_new numeric
@attribute r.t_restaurant_international_new numeric
@attribute r.t_restaurant_tuerkisch_new numeric
@attribute r.t_fastfood_kebap_new numeric
@attribute r.t_fastfood_burger_new numeric
@attribute r.t_fastfood_asiatisch_new numeric
@attribute r.t_fastfood_pizza_new numeric
@attribute r.t_fastfood_pommesbude_new numeric
@attribute r.t_fast_food_sonstiges_new numeric
@attribute r.t_restaurant_sonstiges_new numeric
@attribute r.t_friseur_new numeric
@attribute r.t_baeckerei_new numeric
@attribute r.t_kleidung_new numeric
@attribute r.t_supermarkt_new numeric
@attribute r.t_kiosk_new numeric
@attribute r.t_florist_new numeric
@attribute r.t_fahrrad_new numeric
@attribute r.t_kosmetik_und_beauty_new numeric
@attribute r.t_optiker_new numeric
@attribute r.t_schuhe_new numeric
@attribute r.t_buecher_new numeric
@attribute r.t_massage_new numeric
@attribute r.t_schmuck_new numeric
@attribute r.t_autoreperatur_new numeric
@attribute r.t_drogerie_new numeric
@attribute r.t_reisen_new numeric
@attribute r.t_mobilfunk_new numeric
@attribute r.t_moebel_new numeric
@attribute r.t_getraenke_new numeric
@attribute r.t_feinkost_new numeric
@attribute r.t_elektronik_new numeric
@attribute r.t_boutique_new numeric
@attribute r.t_autohaus_new numeric
@attribute r.t_spirituosen_new numeric
@attribute r.t_geschenke_new numeric
@attribute r.t_postenmarkt_new numeric
@attribute r.t_schlachter_new numeric
@attribute r.t_waescherei_new numeric
@attribute r.t_computer_new numeric
@attribute r.t_spielzeug_new numeric
@attribute r.t_copyshop_new numeric
@attribute r.t_schneider_new numeric
@attribute r.t_foto_new numeric
@attribute r.t_kunst_new numeric
@attribute r.t_suessigkeiten_new numeric
@attribute r.t_dekoration_new numeric
@attribute r.t_reinigung_new numeric
@attribute r.t_beerdigung_new numeric
@attribute r.t_sport_new numeric
@attribute r.t_zoofachgeschaeft_new numeric
@attribute r.t_textilgeschaeft_new numeric
@attribute r.t_hoergeraete_new numeric
@attribute r.t_baumarkt_new numeric
@attribute r.t_leerstand_new numeric
@attribute r.t_medical_new numeric
@attribute r.t_second_hand_new numeric
@attribute r.t_zeitung_new numeric
@attribute r.t_eisenwarenhandlung_new numeric
@attribute r.t_sonstiger_shop_new numeric
@attribute r.t_baudenkmal_new numeric
@attribute r.t_haltestelle_new numeric
@attribute r.t_sonstiges_gebaeude_new numeric
@attribute r.t_sonstiges_gelaende_new numeric
@attribute r.t_sonstiges_denkmal_new numeric
@attribute r.t_sonstiges_tourismus_new numeric
@attribute r.t_sonstiges_sport_new numeric
@attribute r.t_sonstiges_erholung_new numeric
@attribute r.dynamik_klasse_prj_bi {positiv,negativ}

@data
0.089526,0.358102,0.537153,0.179051,0,1.342883,0,0.716204,0,4.028648,0.447628,3.670546,0,0.089526,0,0,0,0.089526,0.447628,0.268577,0,0,0.179051,0,0,0,0,0.089526,0,0.089526,0,0,0.089526,0,0.089526,0,0.984781,1.521934,0.089526,0,0.984781,1.163832,0.268577,0.358102,0.089526,1.253357,1.163832,0.358102,0,0.268577,0.358102,0,0,0.089526,0,0,0.089526,0.089526,0,0,0,0,0.358102,0.447628,0,0,0,0.089526,0,0,0,0,0,0,0,0,0,0,0,0.089526,0,0,0,0,0,0.447628,0,0.089526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089526,0,0,0,0,0,0.179051,0,0,0,0,0,0,0,0,0,0,0,0.089526,0.089526,0,0,0.089526,0,0,0,0.089526,0.895255,1.521934,0,0,0.089526,0.089526,0,0,0,0.895255,0.089526,0,0,0.089526,0,0,0,0,0,0,0,0.089526,0,0,0.268577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358102,0,0.089526,0.268577,0.716204,0.089526,0.537153,0,0,0.268577,0.179051,0.179051,0,0,0.089526,0,0.089526,0,0,0.179051,0.179051,0.089526,0,0,0,0,0.089526,0,0,0.089526,0.089526,0,0,0.089526,0,0,0.089526,0,0,0,0.179051,0,0,0.179051,0,0,0,0,0,0,0.358102,0,1.074306,0.447628,0,0,0,0,0,negativ
0.115274,0.230548,0.115274,0.979827,0.864553,1.325648,0,0.576369,0,1.037464,0.230548,0.74928,0.403458,0.057637,0,0,0.057637,0.057637,0.057637,0,0.057637,0.864553,0.230548,0,0,0.115274,0,0.230548,0.057637,0,0,0,0.576369,0,0.172911,0.057637,0.230548,0.288184,0.057637,0,0,1.095101,0.461095,0.115274,0,0.230548,0,0.115274,0,0.057637,0,0.115274,0.115274,0.057637,0,0,0,0.057637,0,0,0,0.403458,0.230548,0.403458,0,0,0,0.057637,0,0,0,0,0.057637,0,0,0,0,0,0,0,0,0,0,0,0.057637,0,0,0,0,0,0.864553,0.057637,0,0.057637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057637,0.057637,0.288184,0,0,0.057637,0,0,0,0.115274,0.172911,0,0,0.057637,0.230548,0.057637,0,0,0.115274,0,0.288184,0,0,0.057637,0.057637,0,0.115274,0,0,0,0,0,0,0,0,0,0,0,0,0.172911,0,0,0.057637,0,0,0.057637,0.115274,0.057637,0,0,0,0,0,0,0.057637,0,0,0.057637,0.230548,0,0.057637,0,0.115274,0.057637,0.057637,0,0.057637,0,0,0,0.115274,0,0,0.057637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057637,0.057637,0,0,0,0,0,0,0.403458,0,0,0.115274,0,0.230548,0,1.095101,0.403458,0,0,0,0,0.057637,positiv
0,0.093703,0.093703,0.468516,0.187406,0.093703,0,0.562219,0,1.405547,0.187406,0.937031,0,0,0,0,0,0.093703,0,0,0,0.187406,0,0,0,0,0,0.093703,0.374813,0,0,0,0.093703,0,0,0,0,1.311844,0,0,0,0.093703,0.374813,0.187406,0.093703,0.374813,0.281109,0.187406,0,0,0,0,0,0,0,0,0,0,0,0.093703,0,0,0.093703,0.093703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093703,0,0.187406,0,0,0,0,0,0,0,0,0,0,0,0,0.281109,0,0,0,0,0,0,0,0,0,0.093703,0,0,0,0,0,0,0,0,0,0,0,0.093703,0.093703,0,0,0,0,0,0,1.311844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093703,0.093703,0,0.093703,0,0,0,0,0,0,0,0,0.093703,0,0.093703,0.093703,0.093703,0.281109,0.281109,0,0.093703,0.187406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093703,0,0,0,0,0,0,0,0,0,0,0.093703,0,0.093703,0.093703,0,0,0,0,0,positiv
0,0.112242,0,0.112242,0.037414,0.336726,0,0.261898,0,0.261898,0.074828,0.261898,0,0,0,0,0,0,0,0.037414,0,0.037414,0.037414,0,0,0,0,0.074828,0,0,0,0,0.074828,0,0.037414,0,0.037414,0.112242,0,0,0.037414,0.299312,0.112242,0.149656,0,0.074828,0.037414,0,0.112242,0.037414,0,0,0,0,0.037414,0,0.037414,0,0,0,0,0,0,0.074828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037414,0,0,0,0,0,0,0,0,0,0,0,0.037414,0.037414,0.037414,0.037414,0.037414,0,0,0,0,0.037414,0.112242,0,0,0.037414,0,0,0,0,0.037414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074828,0,0,0,0,0,0,0,0,0.074828,0,0.037414,0,0,0.037414,0.037414,0,0.037414,0,0.037414,0,0,0.037414,0.037414,0,0,0,0,0,0.074828,0,0.037414,0,0,0,0,0,0,0,0,0.037414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037414,0,0,0,0,0,0,0,0,0,0,0,0.299312,0.074828,0,0,0,0,0,positiv
0.234815,0,0.313087,0.547902,0,0.156544,0,0.313087,0,3.522229,0,0.547902,0,0.234815,0,0,0,0.313087,0,0,0.078272,0,0.078272,0,0,0,0,0,0.078272,0,0,0,0.313087,0,0.078272,0,0.860989,2.582968,0,0,0,0.078272,0.078272,0.234815,0,0.469631,0,0.078272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078272,0,0,0,0.156544,0.078272,0,0,0,0,0,0,0,0,0.078272,0,0,0.234815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078272,0.078272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313087,0,0,0,0,0,0,0,0.078272,0.860989,2.582968,0,0,0.078272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078272,0,0,0.078272,0,0,0,0,0.156544,0,0,0.156544,0,0.156544,0,0.078272,0,0,0,0,0,0,0,0,0,0,0,0,0.078272,0,0,0,0,0,0,0,0.078272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078272,0.078272,0,0,0,0,0,negativ
0.993213,0.165536,0.165536,0,0,1.158749,0,0.331071,0,0.496607,0,0.662142,0,0.331071,0,0.165536,0.662142,0,0.165536,0,0,0,0,0,0,0,0,0,0,0.165536,0,0,0,0,0,0,0.165536,0.165536,0,0,0,1.158749,0,0.165536,0,0.496607,0,0.165536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165536,0,0,0,0.165536,0.165536,0,0,0,0.662142,0.165536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165536,0.165536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165536,0,0,0.496607,0,0,0,0.165536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.158749,0.165536,0,0,0,0,0.165536,negativ
0.701919,0.233973,1.403837,0.233973,0,1.403837,0,0.701919,0,0.935891,0,0.935891,0,0.467946,0,0,0,0,1.403837,0,0,0,0,0,0,0,0,0.233973,0,0.233973,0,0,0,0,0.233973,0,0,0.701919,0,0,0,1.403837,0.467946,0,0,0,0,0,0,0,0,0,0,0,0,0.467946,0,0,0,0,0,0,0.467946,0.233973,0,0.233973,0,0.233973,0.233973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233973,0,0,0,0,0.233973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701919,0,0,0.233973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467946,0,1.403837,0.233973,0,0,0.233973,0,1.169864,negativ
0.800049,0.061542,0.55388,0,0,0.861591,0,0.061542,0,5.292633,0.061542,0.246169,0,0,0,0.061542,0.615422,0.061542,0.492338,0,0,0,0.061542,0,0,0,0,0,0,0,0,0,0,0.061542,0,0,0.430796,4.3695,0.061542,0,0,0.800049,0.061542,0,0,0.123084,0,0.061542,0,0.061542,0,0.061542,0,0,0,0,0,0,0,0,0,0,0,0.369253,0,0.184627,0,0,0,0,0,0,0.615422,0.061542,0,0,0.061542,0,0,0,0,0,0,0,0,0.184627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061542,0,0,0.061542,0,0,0,0,0,0,0,0.369253,4.3695,0,0,0,0.061542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061542,0,0,0,0.123084,0,0.061542,0,0.061542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061542,0,0,0,0.800049,0.369253,0,0,0.184627,0,0.307711,positiv
0.155111,0,0.155111,0.310222,0,0,0,0,0,1.70622,0.155111,0.775555,0,0,0,0,0,0.155111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310222,0,0.465333,0.930665,0.155111,0,0,0,0,0,0,0,0.155111,0.465333,0,0,0,0.155111,0,0,0.155111,0,0,0,0,0,0,0,0,0.155111,0,0.155111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155111,0,0,0,0,0,0,0,0,0,0,0.930665,0,0,0.155111,0,0,0,0,0,0,0,0,0,0,0.155111,0,0,0,0,0,0.465333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155111,0,0,0.155111,0,0,0,0,0.155111,0,0,0,0,0.155111,0,0,0,0,0,0,0,0,0,0.155111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155111,0,0,0,0,0,0,0,0,0,0,0,0.155111,0,0,0.155111,0,0,negativ
0.270929,0.677323,0.270929,0.406394,0.406394,1.219182,0,0.677323,0,0.677323,0.270929,1.219182,0,0,0.135465,0,0.135465,0,0.270929,0,0,0.406394,0,0,0,0,0,0.677323,0.135465,0.406394,0,0,0.135465,0,0.135465,0,0.270929,0,0,0,0,1.219182,0.270929,0,0.135465,0,0.270929,0.812788,0.135465,0.135465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406394,0,0,0,0,0,0.135465,0,0,0.135465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135465,0,0,0,0.406394,0,0,0,0,0,0,0,0,0,0.270929,0,0,0,0,0.135465,0,0,0,0,0,0,0,0.135465,0,0.135465,0,0,0,0,0,0,0,0,0,0.406394,0,0,0,0,0.270929,0,0.270929,0,0,0,0.135465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135465,0.135465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135465,0,0.270929,0,0,0.270929,0.135465,0.135465,0,0,0,0,0.135465,0,0,0,0,0.135465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135465,0.135465,0,0,0,0,0,0,0,0,0,1.219182,0.406394,0,0,0,0,0.135465,positiv
0.15193,0,0.15193,1.063507,0.303859,0.15193,0,0.759648,0,3.494379,0.455789,1.823154,0,0,0,0,0.15193,0,0.15193,0,0.15193,0.303859,0,0,0,0,0,0,0,0.15193,0,0.15193,0.759648,0,0.15193,0,0,2.278943,0.607718,0,0.15193,0.15193,0.303859,0.303859,0.455789,0.759648,0,0.15193,0.303859,0,0.15193,0,0,0.455789,0,0,0,0,0,0,0,0,0,0.303859,0,0,0,0,0,0,0,0,0.15193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15193,0,0,0,0,0.15193,0,0.15193,0,0,0,0,0,0,0,0,0,0,0.607718,0,0,0.15193,0,0,0,0,0,0,2.278943,0,0,0.15193,0.607718,0,0,0,0.15193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15193,0,0,0,0.15193,0,0,0,0,0.15193,0.15193,0.455789,0.455789,0,0.303859,0,0.15193,0.15193,0,0.15193,0,0,0,0,0.15193,0.455789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15193,0.303859,0,0,0,0,0.15193,negativ
0.328443,0,0.054741,0.383184,0,3.558134,0,0.383184,0,1.204292,0,0.821108,0,0.109481,0.164222,0,0.054741,0,0.054741,0,0,0,0.054741,0,0,0.054741,0,0,0.218962,0,0,0,0.054741,0,0.054741,0,0.109481,0.821108,0.109481,0,0,3.503394,0.328443,0.054741,0,0.383184,0,0.054741,0,0,0.054741,0,0,0,0,0,0.054741,0,0,0,0.054741,0,0.218962,0.164222,0,0,0,0.109481,0,0.109481,0,0,0.054741,0,0,0,0,0,0,0,0,0,0,0,0,0.054741,0,0,0,0,0,0,0,0,0,0,0,0,0.054741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218962,0,0.054741,0,0,0,0,0.054741,0,0.054741,0,0,0,0,0,0,0,0,0,0.054741,0.821108,0,0,0,0.109481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054741,0,0,0.109481,0,0.054741,0,0,0,0,0,0.054741,0,0,0,0,0,0.164222,0,0.054741,0,0.054741,0,0.054741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109481,0,0,0,0.054741,0,0,0.109481,0,0,0.054741,0,0,0,0,0,0,0,0,0,0,0,0.054741,0,0,0,0,0,0.054741,0.218962,0.054741,3.503394,0.164222,0,0,0,0,0,negativ
0.532311,0,0.106462,0.106462,0.106462,5.323113,0,0,0.106462,5.003726,0,0.106462,0,0.106462,0.106462,0,0.319387,0.106462,0,0,0,0.106462,0.106462,0,0,0,0,0,0,0,0.106462,0,0.106462,0,0,0,2.129245,2.555094,0.319387,0,0,5.216651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106462,0,0,0,0,0,0.106462,0,0,0,0.319387,0,0.106462,0,0,0,0,0,0.106462,0,0,0,0,0,0,0,0,0,0.106462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106462,0.106462,0,0,0,0,0,0,0,1.277547,2.555094,0,0,0,0.319387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106462,0,5.216651,0,0,0,0,0,0,negativ
0.093049,0.651345,0.465246,0.372197,0.744394,3.62892,0,1.20964,0,0.837443,1.023541,3.721969,0,0,0,0,0.093049,0.186098,0.279148,0.279148,0,0.744394,0.093049,0,0,0,0.093049,0.279148,0,0,0,0,0.186098,0,0.186098,0,0,0.465246,0,0,0,3.53587,0.372197,0.837443,0.465246,0.930492,1.023541,0.651345,0.093049,0.279148,0,0,0.093049,0.093049,0.093049,0.372197,0.186098,0.093049,0,0,0.093049,0,0.279148,0.372197,0,0,0,0,0,0,0,0,0.093049,0,0,0,0,0,0,0.093049,0.093049,0,0,0,0,0.093049,0,0.186098,0,0,0.744394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093049,0,0,0,0,0.093049,0,0,0,0,0,0,0,0,0.093049,0,0.186098,0,0,0.186098,0.186098,0.093049,0,0,0,0,0,0.465246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837443,0.279148,0.465246,0.093049,0.744394,0.279148,0.558295,0.186098,0.093049,0.279148,0,0.279148,0,0.093049,0.186098,0,0.093049,0.093049,0.186098,0.186098,0,0,0.186098,0,0,0,0.186098,0.093049,0,0.093049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093049,0,0,0,0,0,0.279148,0,3.53587,0.372197,0,0,0,0,0.186098,positiv
0.234834,0.078278,0,0.078278,0.469667,3.131115,0,0.313112,0,0.234834,0.078278,0.469667,0,0,0,0,0.234834,0,0,0,0,0.469667,0.078278,0,0,0,0,0.078278,0,0,0,0,0.078278,0,0,0,0.234834,0,0,0,0,3.052838,0.234834,0.078278,0.078278,0.078278,0,0.078278,0,0,0.234834,0.078278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078278,0.078278,0,0,0,0.078278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234834,0,0,0.078278,0,0,0,0,0.078278,0,0,0,0.078278,0,0,0,0,0,0.078278,0.078278,0.078278,0,0,0,0,0,0,0.078278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078278,0,0,0,0,0,0,0,0,0,0.078278,0.078278,0,0,0.078278,0,0,0,0,0,3.052838,0,0,0,0,0,0,positiv
